Air_temperature_K,Process_temperature_K,Rotational_speed_rpm,Torque_Nm,Tool_wear_min,TWF,HDF,PWF,OSF,RNF,Type_H,Type_L,Type_M,Temperature_Difference,Machine_Power,Wear_Rate,Heat_Index,Mechanical_Stress,Temperature_Ratio,RPM_per_Torque,Power_per_Wear,Torque_per_Temp,Wear_Temp_Product,Machine_failure
300.2,311.8,1379,51.0,46,0,0,0,0,0,0,1,0,11.600000000000023,70329.0,0.03333333333333333,93602.36,2346.0,1.038640906062625,26.51923076923077,1496.3617021276596,0.163566388710712,533.600000000001,0
299.0,308.8,1495,38.4,75,0,0,0,0,0,0,1,0,9.800000000000011,57408.0,0.05013368983957219,92331.2,2880.0,1.0327759197324415,37.944162436548226,755.3684210526316,0.12435233160621761,735.0000000000009,0
298.0,307.9,1750,26.6,67,0,0,0,0,0,0,0,1,9.899999999999977,46550.0,0.03826384922901199,91754.2,1782.2,1.0332214765100671,63.405797101449274,684.5588235294117,0.08639168561221176,663.2999999999985,0
300.4,309.6,1536,34.5,154,0,0,0,0,0,0,1,0,9.200000000000045,52992.0,0.10019518542615485,93003.84,5313.0,1.0306258322237019,43.267605633802816,341.8838709677419,0.11143410852713177,1416.800000000007,0
301.6,310.9,1575,40.1,139,0,0,0,0,0,0,0,1,9.299999999999955,63157.5,0.08819796954314721,93767.44,5573.900000000001,1.0308355437665782,38.32116788321168,451.125,0.12898037954326153,1292.6999999999937,0
301.3,310.5,1406,47.1,83,0,0,0,0,0,0,1,0,9.199999999999989,66222.6,0.058990760483297794,93553.65000000001,3909.3,1.0305343511450382,29.23076923076923,788.3642857142858,0.15169082125603864,763.599999999999,0
298.6,309.2,1542,48.4,42,0,0,0,0,0,0,1,0,10.599999999999966,74632.8,0.027219701879455604,92327.12000000001,2032.8,1.0354989953114533,31.214574898785425,1735.646511627907,0.15653298835705046,445.19999999999857,0
298.2,309.0,1377,57.8,8,0,0,0,0,0,0,1,0,10.800000000000011,79590.59999999999,0.005805515239477504,92143.8,462.4,1.0362173038229376,23.418367346938776,8843.4,0.18705501618122977,86.40000000000009,0
298.5,308.0,1713,25.8,154,0,0,0,0,0,0,0,1,9.5,44195.4,0.08984830805134189,91938.0,3973.2000000000003,1.031825795644891,63.917910447761194,285.1316129032258,0.08376623376623377,1463.0,0
297.3,308.0,1420,46.5,73,0,0,0,0,0,0,1,0,10.699999999999989,66030.0,0.05137227304714989,91568.40000000001,3394.5,1.0359905819038009,29.894736842105264,892.2972972972973,0.15097402597402598,781.0999999999992,0
303.9,313.1,1639,29.0,95,0,0,0,0,0,0,1,0,9.200000000000045,47531.0,0.057926829268292686,95151.09,2755.0,1.0302731161566305,54.63333333333333,495.1145833333333,0.09262216544235068,874.0000000000043,0
298.3,308.3,1597,32.4,69,0,0,0,0,0,0,1,0,10.0,51742.799999999996,0.043178973717146435,91965.89000000001,2235.6,1.0335232986925913,47.814371257485035,739.1828571428571,0.10509244242620823,690.0,0
302.3,311.8,1369,56.2,208,0,0,0,1,0,0,1,0,9.5,76937.8,0.15182481751824817,94257.14000000001,11689.6,1.0314257360238175,23.933566433566433,368.12344497607654,0.1802437459910199,1976.0,1
302.6,310.4,1409,53.3,52,0,0,0,0,0,1,0,0,7.7999999999999545,75099.7,0.03687943262411347,93927.04,2771.6,1.0257766027759416,25.948434622467772,1416.975471698113,0.1717139175257732,405.59999999999764,0
296.9,308.0,1343,44.5,15,0,0,0,0,0,0,1,0,11.100000000000023,59763.5,0.011160714285714286,91445.2,667.5,1.0373863253620748,29.516483516483518,3735.21875,0.1444805194805195,166.50000000000034,0
295.6,306.2,1569,35.1,140,0,0,0,0,0,0,1,0,10.599999999999966,55071.9,0.08917197452229299,90512.72,4914.0,1.0358592692828146,43.46260387811634,390.5808510638298,0.1146309601567603,1483.9999999999952,0
299.3,309.1,1385,45.6,34,0,0,0,0,0,0,0,1,9.800000000000011,63156.0,0.024531024531024532,92513.63,1550.4,1.032743067156699,29.721030042918454,1804.4571428571428,0.1475250727919767,333.2000000000004,0
300.1,311.4,1446,40.6,147,0,0,0,0,0,0,1,0,11.299999999999955,58707.6,0.10158949550794748,93451.14,5968.2,1.0376541152949015,34.75961538461539,396.67297297297296,0.13037893384714194,1661.0999999999933,0
299.6,310.6,1642,35.1,149,0,0,0,0,0,0,1,0,11.0,57634.200000000004,0.09068776628119293,93055.76000000001,5229.900000000001,1.0367156208277704,45.48476454293628,384.228,0.11300708306503542,1639.0,0
300.8,310.4,1570,35.2,23,0,0,0,0,0,0,1,0,9.599999999999966,55264.00000000001,0.01464035646085296,93368.31999999999,809.6,1.0319148936170213,43.37016574585635,2302.666666666667,0.11340206185567012,220.79999999999922,0
303.0,312.4,1645,29.6,129,0,0,0,0,0,0,0,1,9.399999999999977,48692.0,0.07837181044957472,94657.2,3818.4,1.031023102310231,53.75816993464052,374.55384615384617,0.09475032010243278,1212.5999999999972,0
300.8,309.7,1461,44.3,158,0,0,0,0,0,0,1,0,8.899999999999977,64722.299999999996,0.10807113543091655,93157.76,6999.4,1.0295877659574468,32.25165562913907,407.05849056603773,0.14304165321278656,1406.1999999999964,0
300.9,310.8,1988,19.7,136,0,0,0,0,0,0,0,1,9.900000000000034,39163.6,0.06837606837606838,93519.72,2679.2,1.032901296111665,96.03864734299518,285.8656934306569,0.06338481338481337,1346.4000000000046,0
297.0,307.7,1867,22.8,118,0,0,0,0,0,0,1,0,10.699999999999989,42567.6,0.06316916488222699,91386.9,2690.4,1.036026936026936,78.4453781512605,357.7109243697479,0.07409814754631135,1262.5999999999985,0
300.4,309.5,1349,50.4,30,0,0,0,0,0,0,1,0,9.100000000000023,67989.59999999999,0.022222222222222223,92973.79999999999,1512.0,1.0302929427430094,26.245136186770427,2193.2129032258063,0.162843295638126,273.0000000000007,0
298.7,310.1,1401,45.3,67,0,0,0,0,0,0,1,0,11.400000000000034,63465.299999999996,0.04778887303851641,92626.87000000001,3035.1,1.0381653833277538,30.259179265658748,933.3132352941176,0.14608190906159302,763.8000000000022,0
298.8,309.0,1829,22.9,172,0,0,0,0,0,0,1,0,10.199999999999989,41884.1,0.09398907103825137,92329.2,3938.7999999999997,1.034136546184739,76.52719665271967,242.10462427745665,0.07411003236245954,1754.399999999998,0
298.3,309.0,1802,27.5,71,0,0,0,0,0,0,0,1,10.699999999999989,49555.0,0.03937881308929562,92174.7,1952.5,1.0358699296010727,63.228070175438596,688.2638888888889,0.0889967637540453,759.6999999999991,0
301.3,310.7,1300,58.3,92,0,0,0,0,0,0,0,1,9.399999999999977,75790.0,0.07071483474250577,93613.91,5363.599999999999,1.0311981413873215,21.922428330522767,814.9462365591398,0.1876408110717734,864.7999999999979,0
301.2,310.9,1467,37.1,153,0,0,0,0,0,0,1,0,9.699999999999989,54425.700000000004,0.10422343324250681,93643.07999999999,5676.3,1.0322045152722443,38.503937007874015,353.4136363636364,0.1193309745899003,1484.0999999999983,0
301.9,311.0,1291,63.6,137,0,0,0,0,0,1,0,0,9.100000000000023,82107.6,0.10603715170278638,93890.9,8713.2,1.030142431268632,19.98452012383901,594.9826086956522,0.20450160771704182,1246.700000000003,0
300.5,309.5,1653,27.6,62,0,0,0,0,0,0,1,0,9.0,45622.8,0.037484885126964934,93004.75,1711.2,1.0299500831946755,57.79720279720279,724.1714285714286,0.08917609046849759,558.0,0
297.7,308.9,1327,63.7,21,0,0,0,0,0,0,0,1,11.199999999999989,84529.90000000001,0.01581325301204819,91959.52999999998,1337.7,1.0376217668794088,20.510046367851622,3842.2681818181823,0.20621560375526063,235.19999999999976,0
300.6,310.5,1642,29.9,100,0,0,0,0,0,0,1,0,9.899999999999977,49095.799999999996,0.06086427267194157,93336.3,2990.0,1.0329341317365268,53.139158576051784,486.09702970297025,0.0962962962962963,989.9999999999977,0
299.1,310.0,1657,33.1,187,0,0,0,0,0,1,0,0,10.899999999999977,54846.700000000004,0.11278648974668275,92721.0,6189.7,1.036442661317285,48.592375366568916,291.7377659574468,0.1067741935483871,2038.2999999999956,0
298.1,308.4,1335,40.2,109,0,0,0,0,0,0,1,0,10.299999999999955,53667.00000000001,0.0815868263473054,91934.04,4381.8,1.0345521637034552,32.40291262135922,487.88181818181823,0.1303501945525292,1122.699999999995,0
302.1,311.1,1423,36.8,80,0,0,0,0,0,0,0,1,9.0,52366.399999999994,0.056179775280898875,93983.31000000001,2944.0,1.0297914597815292,37.645502645502646,646.4987654320987,0.11828993892639021,720.0,0
297.8,308.4,1479,43.5,143,0,0,0,0,0,0,0,1,10.599999999999966,64336.5,0.09662162162162162,91841.51999999999,6220.5,1.035594358629953,33.235955056179776,446.78125,0.14105058365758755,1515.7999999999952,0
300.7,309.6,1329,54.3,80,0,0,0,0,0,0,1,0,8.900000000000034,72164.7,0.06015037593984962,93096.72,4344.0,1.0295976055869638,24.03254972875226,890.9222222222222,0.17538759689922478,712.0000000000027,0
300.9,310.7,1696,27.3,76,0,0,0,0,0,0,0,1,9.800000000000011,46300.8,0.04478491455509723,93489.62999999999,2074.8,1.032568959787305,59.92932862190813,601.309090909091,0.08786610878661089,744.8000000000009,0
299.0,310.5,1755,27.9,56,0,0,0,0,0,0,1,0,11.5,48964.5,0.03189066059225513,92839.5,1562.3999999999999,1.0384615384615385,60.72664359861592,859.0263157894736,0.08985507246376812,644.0,0
296.5,307.5,1340,59.1,89,0,0,0,0,0,0,1,0,11.0,79194.0,0.06636838180462341,91173.75,5259.900000000001,1.0370994940978078,22.296173044925123,879.9333333333333,0.19219512195121952,979.0,0
303.5,313.0,1902,21.6,60,0,0,0,0,0,0,0,1,9.5,41083.200000000004,0.03152916447714135,94995.5,1296.0,1.031301482701812,84.15929203539822,673.4950819672132,0.06900958466453674,570.0,0
302.3,311.8,1487,43.2,206,0,0,0,0,0,0,1,0,9.5,64238.4,0.13844086021505375,94257.14000000001,8899.2,1.0314257360238175,33.64253393665158,310.3304347826087,0.13855035279025016,1957.0,0
300.3,311.7,1236,57.5,12,0,0,0,0,0,0,0,1,11.399999999999977,71070.0,0.009700889248181084,93603.51,690.0,1.0379620379620378,21.128205128205128,5466.923076923077,0.18447224895733078,136.79999999999973,0
298.0,308.1,1877,24.3,0,0,0,0,0,0,0,1,0,10.100000000000023,45611.1,0.0,91813.8,0.0,1.0338926174496645,74.1897233201581,45611.1,0.07887049659201557,0.0,0
304.3,313.5,2643,12.7,21,0,0,0,0,0,0,1,0,9.199999999999989,33566.1,0.00794251134644478,95398.05,266.7,1.030233322379231,192.9197080291971,1525.7318181818182,0.040510366826156295,193.19999999999976,0
301.5,310.9,1671,31.1,170,0,0,0,0,0,0,1,0,9.399999999999977,51968.100000000006,0.10167464114832536,93736.34999999999,5287.0,1.0311774461028191,52.05607476635514,303.9070175438597,0.10003216468317788,1597.9999999999961,0
301.1,311.1,1618,29.5,160,0,0,0,0,0,1,0,0,10.0,47731.0,0.09882643607164916,93672.21000000002,4720.0,1.0332115576220524,53.049180327868854,296.46583850931677,0.09482481517197042,1600.0,0
298.5,309.6,1364,58.7,123,0,0,0,0,0,0,0,1,11.100000000000023,80066.8,0.09010989010989011,92415.6,7220.1,1.0371859296482413,22.84757118927973,645.7,0.18959948320413436,1365.300000000003,0
298.2,307.8,1578,34.5,127,0,0,0,0,0,0,0,1,9.600000000000023,54441.0,0.08043065231158962,91785.96,4381.5,1.0321931589537223,44.45070422535211,425.3203125,0.11208576998050682,1219.200000000003,0
303.4,311.8,1515,42.6,204,0,0,0,0,0,0,0,1,8.400000000000034,64539.0,0.1345646437994723,94600.12,8690.4,1.0276862228081742,34.74770642201835,314.8243902439024,0.13662604233483003,1713.600000000007,0
298.0,308.7,1614,30.7,106,0,0,0,0,0,0,0,1,10.699999999999989,49549.799999999996,0.06563467492260062,91992.59999999999,3254.2,1.0359060402684563,50.91482649842271,463.08224299065415,0.09944930353093619,1134.199999999999,0
300.6,310.1,1495,42.3,132,0,0,0,0,0,0,1,0,9.5,63238.49999999999,0.08823529411764706,93216.06000000001,5583.599999999999,1.0316034597471724,34.52655889145497,475.4774436090225,0.13640761044824248,1254.0,0
301.3,310.7,1608,31.4,86,0,0,0,0,0,0,1,0,9.399999999999977,50491.2,0.053449347420758235,93613.91,2700.4,1.0311981413873215,49.62962962962963,580.3586206896551,0.10106211779851947,808.399999999998,0
301.4,310.7,1376,50.6,25,0,0,0,0,0,0,1,0,9.300000000000011,69625.6,0.01815541031227306,93644.98,1265.0,1.03085600530856,26.666666666666664,2677.9076923076927,0.1628580624396524,232.50000000000028,0
297.4,308.3,1571,37.7,162,0,0,0,0,0,0,1,0,10.900000000000034,59226.700000000004,0.10305343511450382,91688.42,6107.400000000001,1.0366509751176867,40.594315245478036,363.35398773006136,0.12228349010703861,1765.8000000000056,0
297.0,307.8,1521,40.2,190,0,0,0,0,0,0,1,0,10.800000000000011,61144.200000000004,0.12483574244415244,91416.6,7638.000000000001,1.0363636363636364,36.91747572815534,320.12670157068067,0.13060428849902533,2052.0000000000023,0
297.7,309.4,1392,44.1,140,0,0,0,0,0,0,1,0,11.699999999999989,61387.200000000004,0.10050251256281408,92108.37999999999,6174.0,1.039301310043668,30.864745011086473,435.3702127659575,0.14253393665158373,1637.9999999999984,0
299.1,310.1,1336,61.3,94,0,0,0,0,0,0,1,0,11.0,81896.8,0.07030665669409125,92750.91000000002,5762.2,1.0367769976596457,21.444622792937402,862.0715789473685,0.19767816833279586,1034.0,0
299.1,310.1,1649,31.6,41,0,0,0,0,0,0,0,1,11.0,52108.4,0.02484848484848485,92750.91000000002,1295.6000000000001,1.0367769976596457,50.58282208588957,1240.6761904761904,0.1019026120606256,451.0,0
303.4,312.3,1502,36.0,69,0,0,0,0,0,0,1,0,8.900000000000034,54072.0,0.04590818363273453,94751.81999999999,2484.0,1.0293342122610416,40.5945945945946,772.4571428571429,0.11527377521613832,614.1000000000024,0
297.3,308.2,1446,53.5,7,0,0,0,0,0,0,1,0,10.899999999999977,77361.0,0.0048375950241879755,91627.86,374.5,1.0366633030608812,26.53211009174312,9670.125,0.17358857884490592,76.29999999999984,0
301.4,310.5,1217,60.6,103,0,0,0,0,0,0,0,1,9.100000000000023,73750.2,0.08456486042692939,93584.7,6241.8,1.0301924353019245,19.756493506493506,709.1365384615384,0.19516908212560388,937.3000000000023,0
296.1,307.1,1433,38.5,14,0,0,0,0,0,0,0,1,11.0,55170.5,0.009762900976290097,90932.31000000001,539.0,1.0371496116176968,36.278481012658226,3678.0333333333333,0.12536633018560728,154.0,0
298.1,308.9,1323,51.7,88,0,0,0,0,0,0,0,1,10.799999999999955,68399.1,0.06646525679758308,92083.09,4549.6,1.0362294532036227,25.10436432637571,768.5292134831461,0.16736808028488187,950.399999999996,0
302.5,311.5,1677,29.2,49,0,0,0,0,0,0,1,0,9.0,48968.4,0.029201430274135878,94228.75,1430.8,1.0297520661157025,55.52980132450331,979.368,0.09373996789727126,441.0,0
298.6,310.0,1512,37.5,27,0,0,0,0,0,0,0,1,11.399999999999977,56700.0,0.01784534038334435,92566.0,1012.5,1.0381781647689217,39.27272727272727,2025.0,0.12096774193548387,307.7999999999994,0
300.3,311.4,1346,51.1,147,0,0,0,0,0,0,1,0,11.099999999999966,68780.6,0.1091314031180401,93513.42,7511.7,1.036963036963037,25.83493282149712,464.73378378378385,0.1640976236351959,1631.699999999995,0
298.9,308.5,1456,50.0,156,0,0,0,0,0,0,0,1,9.600000000000023,72800.0,0.10706932052161977,92210.65,7800.0,1.0321177651388425,28.54901960784314,463.69426751592357,0.1620745542949757,1497.6000000000035,0
299.7,311.1,1554,41.0,192,0,0,0,0,0,0,1,0,11.400000000000034,63714.0,0.12347266881028938,93236.67,7872.0,1.038038038038038,37.0,330.1243523316062,0.13179042108646735,2188.8000000000065,0
300.2,309.4,1456,48.8,205,0,0,0,0,0,0,0,1,9.199999999999989,71052.8,0.14070006863417983,92881.87999999999,10004.0,1.0306462358427715,29.23694779116466,344.91650485436895,0.1577246283128636,1885.9999999999977,0
297.4,308.9,1376,39.0,181,0,0,0,0,0,0,0,1,11.5,53664.0,0.13144517066085692,91866.85999999999,7059.0,1.03866845998655,34.4,294.85714285714283,0.126254451278731,2081.5,0
300.6,309.7,1639,30.4,121,0,0,0,0,0,0,1,0,9.099999999999966,49825.6,0.07378048780487804,93095.82,3678.3999999999996,1.0302727877578175,52.197452229299365,408.4065573770492,0.09815950920245399,1101.0999999999958,0
297.5,308.7,1456,44.7,29,0,0,0,0,0,0,1,0,11.199999999999989,65083.200000000004,0.01990391214824983,91838.25,1296.3000000000002,1.0376470588235294,31.85995623632385,2169.44,0.14480077745383868,324.79999999999967,0
297.3,308.7,1438,46.2,16,0,0,0,0,0,1,0,0,11.399999999999977,66435.6,0.011118832522585128,91776.51,739.2,1.0383451059535822,30.466101694915253,3907.9764705882358,0.14965986394557826,182.39999999999964,0
302.3,310.9,1379,49.3,34,0,1,0,0,0,0,1,0,8.599999999999966,67984.7,0.02463768115942029,93985.06999999999,1676.1999999999998,1.0284485610320873,27.4155069582505,1942.4199999999998,0.15857188806690253,292.39999999999884,1
295.5,306.0,1641,36.6,21,0,0,0,0,0,0,0,1,10.5,60060.600000000006,0.012789281364190013,90423.0,768.6,1.0355329949238579,43.6436170212766,2730.027272727273,0.11960784313725491,220.5,0
301.5,311.1,1602,34.3,100,0,0,0,0,0,0,1,0,9.600000000000023,54948.6,0.06238303181534623,93796.65000000001,3429.9999999999995,1.0318407960199005,45.38243626062323,544.0455445544554,0.11025393764063,960.0000000000023,0
303.0,312.2,1624,28.8,117,0,0,0,0,0,1,0,0,9.199999999999989,46771.200000000004,0.072,94596.59999999999,3369.6,1.0303630363036302,54.49664429530201,396.3661016949153,0.09224855861627163,1076.3999999999987,0
299.1,310.5,1437,43.1,40,0,0,0,0,0,0,1,0,11.399999999999977,61934.700000000004,0.027816411682892908,92870.55,1724.0,1.0381143430290871,32.585034013605444,1510.6024390243904,0.1388083735909823,455.9999999999991,0
299.5,310.7,1589,33.5,5,0,0,0,0,0,0,1,0,11.199999999999989,53231.5,0.0031446540880503146,93054.65,167.5,1.0373956594323872,46.05797101449275,8871.916666666666,0.10782104924364339,55.99999999999994,0
299.4,308.7,1525,39.0,90,0,0,0,0,0,0,1,0,9.300000000000011,59475.0,0.05897771952817824,92424.77999999998,3510.0,1.031062124248497,38.125,653.5714285714286,0.1263362487852284,837.000000000001,0
297.8,307.8,1452,39.8,21,0,0,0,0,0,0,1,0,10.0,57789.6,0.014452856159669649,91662.84000000001,835.8,1.0335795836131632,35.58823529411765,2626.7999999999997,0.12930474333983105,210.0,0
301.7,310.6,1505,44.5,146,0,0,0,0,0,0,0,1,8.900000000000034,66972.5,0.09694555112881806,93708.02,6497.0,1.0294995028173684,33.07692307692308,455.5952380952381,0.14327108821635542,1299.400000000005,0
301.0,311.6,1454,40.0,140,0,0,0,0,0,0,0,1,10.600000000000023,58160.0,0.09621993127147767,93791.6,5600.0,1.035215946843854,35.46341463414634,412.4822695035461,0.12836970474967907,1484.0000000000032,0
298.4,309.2,2118,17.7,210,0,0,0,0,0,0,1,0,10.800000000000011,37488.6,0.09910335063709297,92265.27999999998,3717.0,1.0361930294906168,113.2620320855615,177.67109004739336,0.05724450194049159,2268.0000000000023,0
297.7,308.9,1681,28.3,116,0,0,0,0,0,0,0,1,11.199999999999989,47572.3,0.06896551724137931,91959.52999999998,3282.8,1.0376217668794088,57.37201365187713,406.6008547008547,0.09161540951764326,1299.1999999999987,0
302.4,310.2,1445,46.4,125,0,0,0,0,0,0,1,0,7.800000000000011,67048.0,0.08644536652835408,93804.48,5800.0,1.025793650793651,30.485232067510548,532.1269841269841,0.14958091553836234,975.0000000000014,0
299.9,310.0,1484,42.1,182,0,0,0,0,0,0,0,1,10.100000000000023,62476.4,0.12255892255892256,92969.0,7662.2,1.033677892630877,34.43155452436195,341.4010928961749,0.13580645161290322,1838.2000000000041,0
298.4,309.3,1984,19.2,132,0,0,0,0,0,1,0,0,10.900000000000034,38092.799999999996,0.06649874055415617,92295.12,2534.4,1.0365281501340484,98.21782178217822,286.41203007518794,0.0620756547041707,1438.8000000000045,0
299.2,308.4,1402,47.7,24,0,0,0,0,0,0,1,0,9.199999999999989,66875.40000000001,0.017106200997861726,92273.27999999998,1144.8000000000002,1.0307486631016043,28.788501026694043,2675.0160000000005,0.15466926070038914,220.79999999999973,0
300.1,311.3,1518,40.2,130,0,0,0,0,0,0,0,1,11.199999999999989,61023.600000000006,0.08558262014483213,93421.13,5226.0,1.0373208930356548,36.84466019417476,465.8290076335878,0.12913588178605848,1455.9999999999986,0
300.8,312.4,1493,39.1,79,0,0,0,0,0,0,1,0,11.599999999999966,58376.3,0.05287817938420348,93969.92,3088.9,1.038563829787234,37.231920199501246,729.70375,0.12516005121638926,916.3999999999974,0
296.6,308.0,1978,22.3,208,0,0,0,0,0,0,1,0,11.399999999999977,44109.4,0.10510358767054068,91352.8,4638.400000000001,1.038435603506406,84.89270386266094,211.04976076555025,0.0724025974025974,2371.1999999999953,0
301.4,310.4,1579,36.9,133,0,0,0,0,0,0,1,0,9.0,58265.1,0.08417721518987342,93554.55999999998,4907.7,1.0298606502986065,41.6622691292876,434.8141791044776,0.11887886597938145,1197.0,0
302.8,312.2,1452,50.3,60,0,0,0,0,0,0,0,1,9.399999999999977,73035.59999999999,0.04129387474191328,94534.16,3018.0,1.0310435931307793,28.304093567251464,1197.3049180327866,0.16111467008327995,563.9999999999986,0
299.5,308.9,1520,38.3,122,0,0,0,0,0,0,1,0,9.399999999999977,58215.99999999999,0.08021038790269559,92515.54999999999,4672.599999999999,1.0313856427378965,38.67684478371501,473.30081300813004,0.12398834574295889,1146.7999999999972,0
298.0,308.0,1620,29.4,75,0,0,0,0,0,0,0,1,10.0,47628.0,0.04626773596545342,91784.0,2205.0,1.0335570469798658,53.28947368421053,626.6842105263158,0.09545454545454544,750.0,0
